Reference,Period,STATUS,UNITS,Magnitude,Subject,Group,Title1,Title2
ECTM.S4ACP,2008.1,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2008.11,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2008.12,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2009.01,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2009.02,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2009.03,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2009.04,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2009.05,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2009.06,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2009.07,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2009.08,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2009.09,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2009.1,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2009.11,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2009.12,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2010.01,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2010.02,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2010.03,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2010.04,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2010.05,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2010.06,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2010.07,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2010.08,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2010.09,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2010.1,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2010.11,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2010.12,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ARP,2000.01,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2000.02,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2000.03,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2000.04,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2000.05,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2000.06,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2000.07,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2000.08,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2000.09,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2000.1,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2000.11,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2000.12,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2001.01,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2001.02,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2001.03,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2001.04,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2001.05,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2001.06,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2001.07,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2001.08,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2001.09,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2001.1,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2001.11,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2001.12,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2002.01,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2002.02,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2002.03,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2002.04,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2002.05,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2002.06,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2002.07,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2002.08,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2002.09,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2002.1,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2002.11,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2002.12,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2003.01,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2003.02,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2003.03,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2003.04,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2003.05,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2003.06,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2003.07,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2003.08,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2003.09,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2003.1,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2003.11,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2003.12,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2004.01,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2004.02,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2004.03,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2004.04,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
ECTM.S4ARP,2004.05,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT retail as a proportion of total Retail Trade Survey
